ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,AIR_TIME,FLIGHTS,DISTANCE
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1527,1,14,3,1825,2,2,0,0,0,161,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1524,-2,24,7,1821,-2,0,0,0,0,146,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1526,0,15,8,1810,-13,0,0,0,0,141,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1538,12,16,5,1845,22,22,1,0,0,166,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1519,-7,13,4,1824,1,1,0,0,0,168,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1518,-8,12,6,1807,-16,0,0,0,0,151,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1522,-4,19,8,1820,-3,0,0,0,0,151,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1530,4,13,5,1812,-11,0,0,0,0,144,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1521,-5,23,9,1822,-1,0,0,0,0,149,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1532,6,18,7,1816,-7,0,0,0,0,139,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1523,-3,17,5,1822,-1,0,0,0,0,157,1,1118
11697,1169704,32467,15070,1507002,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,1521,-5,15,7,1820,-3,0,0,0,0,157,1,1118
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1834,27,21,4,2116,12,12,0,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,2005,123,12,6,2243,104,104,1,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1853,51,19,7,2139,40,40,1,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1849,42,26,5,2143,44,44,1,0,0,143,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1757,-10,11,22,2046,-13,0,0,0,0,136,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,,,,,,,,,1,0,,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1941,94,20,45,2256,117,117,1,0,0,130,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1804,-3,16,31,2121,22,22,1,0,0,150,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1900,53,18,6,2212,73,73,1,0,0,168,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,2052,165,15,5,2338,159,159,1,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1803,-4,10,4,2040,-19,0,0,0,0,143,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1837,30,21,6,2125,26,26,1,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1828,21,34,31,2158,59,59,1,0,0,145,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1850,43,15,6,2136,37,37,1,0,0,145,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1938,91,13,5,2211,72,72,1,0,0,135,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1806,-1,16,7,2055,-4,0,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1806,-1,23,5,2057,-2,0,0,0,0,143,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1757,-10,53,5,2141,42,42,1,0,0,166,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1821,14,27,21,2131,32,32,1,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1829,22,12,6,2120,21,21,1,0,0,153,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1859,52,26,5,2147,48,48,1,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1935,88,24,9,2221,82,82,1,0,0,133,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1847,40,17,25,2212,73,73,1,0,0,163,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,2018,131,29,4,2328,149,149,1,0,0,157,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1803,-4,24,7,2100,1,1,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1840,33,30,5,2132,33,33,1,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1802,-5,14,6,2041,-18,0,0,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1804,-3,10,9,2035,-24,0,0,0,0,132,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1816,9,12,10,2050,-9,0,0,0,0,132,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1807,0,21,5,2054,-5,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1838,31,18,13,2128,29,29,1,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,955,-5,23,7,1236,-17,0,0,0,0,131,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1218,18,16,19,1517,19,19,1,0,0,144,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1405,85,12,7,1648,66,66,1,0,0,144,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1542,-3,30,14,1848,5,5,0,0,0,142,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1540,-5,14,6,1829,-16,0,0,0,0,149,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,2018,53,24,10,2311,49,49,1,0,0,139,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,649,-11,21,9,948,-5,0,0,0,0,149,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1058,-2,18,6,1348,-8,0,0,0,0,146,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,726,-4,29,8,1022,2,2,0,0,0,139,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1642,-3,12,7,1943,2,2,0,0,0,162,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1157,-3,25,4,1448,-10,0,0,0,0,142,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1347,67,10,10,1629,49,49,1,0,0,142,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1540,-5,21,22,1838,-5,0,0,0,0,135,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1541,-4,10,6,1820,-25,0,0,0,0,143,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,2016,11,12,6,2242,-18,0,0,0,0,128,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,653,-7,15,7,940,-13,0,0,0,0,145,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1100,0,13,7,1347,-11,0,0,0,0,147,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,728,-2,10,7,1007,-13,0,0,0,0,142,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1854,129,20,6,2142,121,121,1,0,0,142,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1159,-1,22,6,1446,-12,0,0,0,0,139,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1243,3,15,6,1526,-14,0,0,0,0,142,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1541,-4,17,6,1830,-13,0,0,0,0,146,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1548,3,17,7,1836,-9,0,0,0,0,144,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,2046,41,14,6,2320,20,20,1,0,0,134,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,655,-5,10,6,932,-21,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1059,-1,20,6,1353,-5,0,0,0,0,148,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1957,-5,18,4,2239,-16,0,0,0,0,140,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,707,-3,14,7,943,-17,0,0,0,0,135,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1209,-4,24,12,1513,5,5,0,0,0,148,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1458,-2,17,15,1759,1,1,0,0,0,149,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,856,-9,22,11,1153,-12,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1600,0,16,6,1848,-13,0,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1058,-3,17,6,1345,-20,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1316,-9,21,17,1617,-12,0,0,0,0,143,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,23,268,9,6,253,243,243,1,0,0,135,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,702,-8,14,14,948,-9,0,0,0,0,138,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1221,8,10,7,1510,1,1,0,0,0,152,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1506,6,17,49,1825,27,27,1,0,0,133,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1924,9,21,5,2214,-1,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1532,-3,13,5,1810,-30,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,853,-7,18,8,1147,-13,0,0,0,0,148,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1059,-2,17,4,1341,-24,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1321,-4,12,5,1556,-33,0,0,0,0,138,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,2340,225,89,6,331,284,284,1,0,0,136,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,706,-4,16,10,948,-9,0,0,0,0,136,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1208,-5,14,6,1448,-22,0,0,0,0,140,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1500,0,11,9,1743,-16,0,0,0,0,143,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1914,-1,13,7,2157,-21,0,0,0,0,143,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1538,3,19,8,1834,-9,0,0,0,0,149,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,657,-3,10,6,933,-29,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,902,-3,18,10,1152,-18,0,0,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1100,-1,13,6,1346,-23,0,0,0,0,147,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1328,3,19,7,1626,-7,0,0,0,0,152,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,2047,92,24,5,2333,75,75,1,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1622,47,22,12,1917,34,34,1,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,654,-6,10,8,936,-26,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,859,-6,17,9,1145,-25,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1054,-7,11,7,1333,-36,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1359,34,15,13,1651,18,18,1,0,0,144,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1959,4,22,4,2239,-11,0,0,0,0,134,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,703,-7,15,6,942,-18,0,0,0,0,138,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1208,-5,14,3,1439,-29,0,0,0,0,134,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1459,-1,25,7,1753,-5,0,0,0,0,142,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,855,-10,19,6,1135,-30,0,0,0,0,135,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1556,-4,11,7,1833,-28,0,0,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1125,24,13,5,1354,-11,0,0,0,0,131,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1317,-8,17,23,1615,-14,0,0,0,0,138,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1947,-8,12,6,2217,-33,0,0,0,0,132,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,701,-9,14,8,938,-19,0,0,0,0,135,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1222,9,20,7,1451,-19,0,0,0,0,122,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,1523,23,13,8,1753,-6,0,0,0,0,129,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,2318,243,24,8,201,223,223,1,0,0,131,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1531,-4,20,132,2022,99,99,1,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,853,-7,14,8,1128,-34,0,0,0,0,133,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1102,1,19,8,1341,-28,0,0,0,0,132,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1327,2,19,12,1610,-23,0,0,0,0,132,1,1076
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,2325,210,15,6,155,185,185,1,0,0,129,1,1069
11697,1169704,32467,12478,1247803,31703,JFK,"New York, NY",NY,711,1,13,9,941,-19,0,0,0,0,128,1,1069
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1632,-2,11,5,1904,-25,0,0,0,0,136,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1709,35,16,5,2001,32,32,1,0,0,151,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1637,3,11,6,1922,-7,0,0,0,0,148,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1635,1,15,29,1947,18,18,1,0,0,148,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1633,-1,16,8,1919,-10,0,0,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,,,,,,,,,1,0,,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,,,,,,,,,1,0,,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1808,94,20,12,2107,98,98,1,0,0,147,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1643,9,12,7,1940,11,11,0,0,0,158,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1630,-4,11,4,1902,-27,0,0,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1630,-4,25,18,1940,11,11,0,0,0,147,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1634,0,11,12,1945,16,16,1,0,0,168,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1711,37,19,13,2000,31,31,1,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1631,-3,13,6,1915,-14,0,0,0,0,145,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1629,-5,11,11,1911,-18,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1630,-4,14,7,1917,-12,0,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1654,20,13,10,1939,10,10,0,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1710,36,13,9,2012,43,43,1,0,0,160,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1902,148,39,46,2246,197,197,1,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1625,-9,11,7,1909,-20,0,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1642,8,48,7,1951,22,22,1,0,0,134,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1824,110,36,6,2120,111,111,1,0,0,134,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,,,,,,,,,1,0,,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1842,128,27,7,2200,151,151,1,0,0,164,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1652,18,18,12,1943,14,14,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1634,0,22,10,1927,-2,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1633,-1,18,7,1918,-11,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1629,-5,15,6,1907,-22,0,0,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1633,-1,12,13,1911,-18,0,0,0,0,133,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1712,38,25,6,2012,43,43,1,0,0,149,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1633,-1,28,6,1921,-8,0,0,0,0,134,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1138,-1,18,5,1418,-11,0,0,0,0,137,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1206,27,14,13,1518,49,49,1,0,0,165,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1135,-4,12,15,1443,14,14,0,0,0,161,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1137,-2,15,11,1425,-4,0,0,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1137,-2,17,8,1428,-1,0,0,0,0,146,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1150,11,19,19,1436,7,7,0,0,0,128,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,,,,,,,,,1,0,,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1153,14,21,4,1434,5,5,0,0,0,136,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1150,11,15,7,1456,27,27,1,0,0,164,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1138,-1,9,6,1417,-12,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1138,-1,13,13,1428,-1,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1138,-1,11,18,1431,2,2,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1258,79,11,6,1537,68,68,1,0,0,142,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1139,0,17,9,1425,-4,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1135,-4,14,6,1415,-14,0,0,0,0,140,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1136,-3,20,8,1425,-4,0,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1139,0,26,5,1444,15,15,1,0,0,154,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1132,-7,15,9,1421,-8,0,0,0,0,145,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1134,-5,12,8,1421,-8,0,0,0,0,147,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1138,-1,13,8,1427,-2,0,0,0,0,148,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1131,-8,17,7,1414,-15,0,0,0,0,139,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1135,-4,11,12,1411,-18,0,0,0,0,133,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1133,-6,12,5,1406,-23,0,0,0,0,136,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1232,53,23,5,1527,58,58,1,0,0,147,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1128,-11,11,10,1413,-16,0,0,0,0,144,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1127,-12,12,9,1411,-18,0,0,0,0,143,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1136,-3,30,6,1433,4,4,0,0,0,141,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1130,-9,19,6,1407,-22,0,0,0,0,132,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1135,-4,16,8,1415,-14,0,0,0,0,136,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1130,-9,12,11,1422,-7,0,0,0,0,149,1,1076
11697,1169704,32467,12953,1295302,31703,LGA,"New York, NY",NY,1212,33,19,8,1453,24,24,1,0,0,134,1,1076
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2248,-2,12,8,131,-13,0,0,0,0,143,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2355,65,15,6,242,58,58,1,0,0,146,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2253,3,12,6,148,4,4,0,0,0,157,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2249,-1,11,5,128,-16,0,0,0,0,143,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,13,83,11,5,252,68,68,1,0,0,143,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,,,,,,,,,1,0,,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2335,45,16,5,212,28,28,1,0,0,136,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2333,43,12,7,227,43,43,1,0,0,155,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2307,17,15,6,213,29,29,1,0,0,165,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2254,4,12,8,142,-2,0,0,0,0,148,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2246,-4,12,7,147,3,3,0,0,0,162,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2249,-1,12,6,138,-6,0,0,0,0,151,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2243,-7,13,6,142,-2,0,0,0,0,160,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2243,-7,25,8,203,19,19,1,0,0,167,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2254,4,14,6,146,2,2,0,0,0,152,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2249,-1,11,7,147,3,3,0,0,0,160,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,,,,,,,,,1,0,,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2308,18,11,6,210,26,26,1,0,0,165,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2238,-12,12,4,147,3,3,0,0,0,173,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2239,-11,19,8,154,10,10,0,0,0,168,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,,,,,,,,,1,0,,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,,,,,,,,,1,0,,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2247,-3,20,6,153,9,9,0,0,0,160,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2247,-3,13,7,143,-1,0,0,0,0,156,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2242,-8,18,7,131,-13,0,0,0,0,144,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2254,4,10,7,144,0,0,0,0,0,153,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2239,-11,18,8,141,-3,0,0,0,0,156,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2246,-4,10,5,120,-24,0,0,0,0,139,1,1176
11697,1169704,32467,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,2300,10,18,4,142,-2,0,0,0,0,140,1,1176
